source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,updated_on
https://galen.libguides.com/Booklist,3094181,VN,|167,Medical-Surgical Nursing I-B,,,Summer 2026,9780443121029,Medical-surgical nursing: Concepts & practice,"Stromberg, H. K",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|167,Medical-Surgical Nursing I-B,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|167,Medical-Surgical Nursing I-B,,,Summer 2026,9780443245237,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|170,Maternal-Child Nursing,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|170,Maternal-Child Nursing,,,Summer 2026,9780443127571,Leifer’s Introduction to maternity and pediatric nursing,"Copper, K., & Gosnell, K",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|170,Maternal-Child Nursing,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|170,Maternal-Child Nursing,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|170,Maternal-Child Nursing,,,Summer 2026,9780443245237,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|170,Maternal-Child Nursing,,,Summer 2026,9780443249587,Study Guide for Leifer's Introduction to Maternity and Pediatric Nursing,"Cooper, K., & Gosnell, K",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|176,Geriatric Nursing,,,Summer 2026,9781719647588,Caring for Older Adults Holistically,"Dahlkemper, T",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|176,Geriatric Nursing,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|176,Geriatric Nursing,,,Summer 2026,9780443121029,Medical-surgical nursing: Concepts & practice,"Stromberg, H. K",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|176,Geriatric Nursing,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|176,Geriatric Nursing,,,Summer 2026,9780443245237,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|180,Nursing and Healthcare II,,,Summer 2026,9780323810173,Success in practical/vocational nursing: From student to leader,"Carroll, L. & Collier, J. L",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|180,Nursing and Healthcare II,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|180,Nursing and Healthcare II,,,Summer 2026,9781719645911,Journey across the life span: Human development and health promotion,"Polan, E. U., & Taylor, D. R",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|180,Nursing and Healthcare II,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|185,Medical-Surgical Nursing II,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|185,Medical-Surgical Nursing II,,,Summer 2026,9781496309334,Lippincott's NCLEX-PN PassPoint. [6-month subscription],Lippincott Williams & Wilkins,Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|185,Medical-Surgical Nursing II,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|185,Medical-Surgical Nursing II,,,Summer 2026,9780443121029,Medical-surgical nursing: Concepts & practice,"Stromberg, H. K",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|185,Medical-Surgical Nursing II,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|185,Medical-Surgical Nursing II,,,Summer 2026,9780443245237,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9780443121029,Medical-surgical nursing: Concepts & practice,"Stromberg, H. K",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|186,Medical-Surgical Nursing II-A,,,Summer 2026,9780323884211,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|193,Medical-Surgical Nursing II-B,,,Summer 2026,9781496309334,Lippincott's NCLEX-PN PassPoint. [6-month subscription],Lippincott Williams & Wilkins,Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|193,Medical-Surgical Nursing II-B,,,Summer 2026,9780443112874,Saunders comprehensive review for the NCLEX-PN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|193,Medical-Surgical Nursing II-B,,,Summer 2026,9780323810210,Medical-surgical nursing: Concepts & practice,"Stromberg, H",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|193,Medical-Surgical Nursing II-B,,,Summer 2026,,Davis’s drug guide for nurses,"Vallerand, A. H., & Sanoski, C. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,VN,|193,Medical-Surgical Nursing II-B,,,Summer 2026,9780323884211,Fundamental concepts and skills for nursing,"Williams, P. A",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323776714,Maternal child nursing care,"Perry, S. E., Hockenberry, M. J., Cashion, M. C., Alden, K. R., Olshansky, E., & Lowdermilk, D. L",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780443112638,"Prioritization, delegation, and assignment: Practice exercises for the NCLEX® RN examination","LaCharity, L. A., Kumagai, C. K., & Hosler, S. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323828093,Fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., & Crawford, L. R",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9781957068114,Nursing Skills,Open Resources for Nursing (Open RN),Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,,Davis’s drug guide for nurses (Current ed.),"Vallerand, A. H., & Sanoski, C. A",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|210,Principles of Pharmacology,,,Summer 2026,9780443115257,Pharmacology: A patient-centered nursing process approach,"McCuistion, L. E., DiMaggio, K. V., Winton, M. B., & Yeager, J. J",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|210,Principles of Pharmacology,,,Summer 2026,9780443115240,Study guide for pharmacology: A patient- centered nursing process approach,"Winton, M. B., McCuistion, L. E., DiMaggio, K. V., & Yeager, J. J",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|210,Principles of Pharmacology,,,Summer 2026,9780323776714,Maternal child nursing care,"Perry, S. E., Hockenberry, M. J., Cashion, M. C., Alden, K. R., Olshansky, E., & Lowdermilk, D. L",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|210,Principles of Pharmacology,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|210,Principles of Pharmacology,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9780443112638,"Prioritization, delegation, and assignment: Practice exercises for the NCLEX® RN examination","LaCharity, L. A., Kumagai, C. K., & Hosler, S. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9781957068114,Nursing Skills,Open Resources for Nursing (Open RN),Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,,Davis’s drug guide for nurses (Current ed.),"Vallerand, A. H., & Sanoski, C. A",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9780323697071,Varcarolis’ foundations of psychiatric-mental health nursing: A clinical approach,"Halter, M. J",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|242,Medical-Surgical Nursing Concepts,,,Summer 2026,9781957068114,Nursing Skills,Open Resources for Nursing (Open RN),Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9780323776714,Maternal child nursing care,"Perry, S. E., Hockenberry, M. J., Cashion, M. C., Alden, K. R., Olshansky, E., & Lowdermilk, D. L",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9781957068114,Nursing Skills,Open Resources for Nursing (Open RN),Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9780323698030,Ebersole and Hess' gerontological nursing & healthy aging,Touhy. T. A. & Jett K. F,Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|254,Concepts of Nursing: The Childbearing and Child Caring Families,,,Summer 2026,,Davis’s drug guide for nurses (Current ed.),"Vallerand, A. H., & Sanoski, C. A",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|265,Advanced Concepts of Medical-Surgical Nursing,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|265,Advanced Concepts of Medical-Surgical Nursing,,,Summer 2026,9780443112638,"Prioritization, delegation, and assignment: Practice exercises for the NCLEX® RN examination","LaCharity, L. A., Kumagai, C. K., & Hosler, S. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|265,Advanced Concepts of Medical-Surgical Nursing,,,Summer 2026,9781469854250,Lippincott's NCLEX-RN PassPoint. [12-month subscription],Lippincott Williams & Wilkins,Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|265,Advanced Concepts of Medical-Surgical Nursing,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|265,Advanced Concepts of Medical-Surgical Nursing,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|265,Advanced Concepts of Medical-Surgical Nursing,,,Summer 2026,9781957068114,Nursing Skills,Open Resources for Nursing (Open RN),Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|265,Advanced Concepts of Medical-Surgical Nursing,,,Summer 2026,,Davis’s drug guide for nurses (Current ed.),"Vallerand, A. H., & Sanoski, C. A",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780443112638,"Prioritization, delegation, and assignment: Practice exercises for the NCLEX® RN examination","LaCharity, L. A., Kumagai, C. K., & Hosler, S. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323810159,Nursing today: Transition and trends,"Zerwekh, J., & Garneau, A. Z",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323697071,Varcarolis’ foundations of psychiatric-mental health nursing: A clinical approach,"Halter, M. J",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780443112638,"Prioritization, delegation, and assignment: Practice exercises for the NCLEX® RN examination","LaCharity, L. A., Kumagai, C. K., & Hosler, S. M",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9781469854250,Lippincott's NCLEX-RN PassPoint. [12-month subscription],Lippincott Williams & Wilkins,Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323793155,Pharmacology: A patient-centered nursing process approach,"McCuistion, L. E., DiMaggio, K. V., Winton, M. B., & Yeager, J. J",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323776714,Maternal child nursing care,"Perry, S. E., Hockenberry, M. J., Cashion, M. C., Alden, K. R., Olshansky, E., & Lowdermilk, D. L",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9781957068114,Nursing Skills,Open Resources for Nursing (Open RN),Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323828093,Fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., & Crawford, L. R",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780443123559,Ackley & Ladwig’s nursing problems & care planning handbook: An evidence-based approach,"Makic, M. B. F., & Martinez-Kratz, M. R",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,ADN,|282,Leadership and Nursing Management,,,Summer 2026,,Introduction to sociology,"Conerly, T., Holmes, K., Tamang, A., Hensley, J., Trost, J., Alcasey, P., McGonigal, K., Griffiths, H., Keirns, N., Strayer, E., Sadler, T., Cody-Rydzewski, S., Scaramuzzo, G., Vyain, S., Bry, J., & Jones, F",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3000,Foundations of Professional Nursing Practice,,,Summer 2026,9780323776653,Professional nursing: Concepts & challenges,"Black, B. P",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3100,Fundamental Concepts & Skills for Nursing Practice I,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3100,Fundamental Concepts & Skills for Nursing Practice I,,,Summer 2026,9780323828093,Fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., & Crawford, L. R",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3100,Fundamental Concepts & Skills for Nursing Practice I,,,Summer 2026,9780323828147,Study guide for fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., Crawford, L. R., & Castaldi, P",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3100,Fundamental Concepts & Skills for Nursing Practice I,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3100,Fundamental Concepts & Skills for Nursing Practice I,,,Summer 2026,,Davis’s drug guide for nurses (Current ed.),"Vallerand, A. H., & Sanoski, C. A",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3130,Fundamental Concepts & Skills for Nursing Practice II,,,Summer 2026,9780323828093,Fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., & Crawford, L. R",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3130,Fundamental Concepts & Skills for Nursing Practice II,,,Summer 2026,9780323828147,Study guide for fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., Crawford, L. R., & Castaldi, P",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3130,Fundamental Concepts & Skills for Nursing Practice II,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3130,Fundamental Concepts & Skills for Nursing Practice II,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3130,Fundamental Concepts & Skills for Nursing Practice II,,,Summer 2026,,Davis’s drug guide for nurses (Current ed.),"Vallerand, A. H., & Sanoski, C. A",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3135,Fundamental Concepts & Skills,,,Summer 2026,9780323828093,Fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., & Crawford, L. R",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3135,Fundamental Concepts & Skills,,,Summer 2026,9780323828147,Study guide for fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., Crawford, L. R., & Castaldi, P",Required,2026-03-19 00:00:00,2026-03-19 00:00:00
https://galen.libguides.com/Booklist,3094181,BSN,|3135,Fundamental Concepts & Skills,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-19 00:00:00,2026-03-19 00:00:00
