id,run_id,source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,created_on,updated_on
509,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31282_2&section=490&oer=false,NULL,8153_2_680,31282,31282,490,NULL,SPRING 2026,9781266174858,Personality Psychology (Looseleaf),"larsen, randy",Required,2026-03-11 16:18:21.148519+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
502,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31773_1&section=800&oer=false,NULL,8153_2_680,31773,31773,800,NULL,SPRING 2026,9780974934556,Psychology Applied to Work,"howes, satoris s.",Required,2026-03-11 16:18:16.646461+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
495,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_40111_4&section=601&oer=false,NULL,8153_2_680,40111,40111,601,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:14.451635+00,2026-03-11 13:38:41.41196+00,2026-03-11 16:21:35.749548+00
512,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_30656_1&section=300&oer=false,NULL,8153_2_680,30656,30656,300,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:22.868259+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
520,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_1&section=501&oer=false,NULL,8153_2_680,31532,31532,501,NULL,SPRING 2026,8220144928660,Social Psychology,stephen franzoi,Required,2026-03-11 16:18:23.725909+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
524,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_31532_1&section=501&oer=false,NULL,8153_2_680,31532,31532,501,NULL,SPRING 2026,9781319476755,Easy Writer,"lunsford, andrea a.",Recommended,2026-03-11 16:18:23.725909+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
514,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_30652_1&section=700&oer=false,NULL,8153_2_680,30652,30652,700,NULL,SPRING 2026,9781848729261,Social and Personality Development: An Advanced Textbook,"lamb, michael e.",Required,2026-03-11 16:18:23.842392+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
519,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21621_2&section=600&oer=false,NULL,8153_2_680,21621,21621,600,NULL,SPRING 2026,9781544381855,Statistics for People Who (Think They) Hate Statistics,"salkind, neil j. / frey, bruce b.",Required,2026-03-11 16:18:26.512859+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
529,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21211_2&section=500&oer=false,NULL,8153_2_680,21211,21211,500,NULL,SPRING 2026,9780357798010,Psychology Applied to Modern Life,"weiten, wayne",REQUIRED,2026-03-11 16:18:28.268661+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
542,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21211_4&section=602&oer=false,NULL,8153_2_680,21211,21211,602,NULL,SPRING 2026,9781337111980,Psychology Applied to Modern Life (Looseleaf),"weiten, wayne",Required,2026-03-11 16:18:30.17902+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
545,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_21211_3&section=600&oer=false,NULL,8153_2_680,21211,21211,600,NULL,SPRING 2026,9781337111980,Psychology Applied to Modern Life (Looseleaf),"weiten, wayne",Required,2026-03-11 16:18:30.246639+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
548,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_24&section=801&oer=false,NULL,8153_2_680,11762,11762,801,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:31.919809+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
535,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_23&section=800&oer=false,NULL,8153_2_680,11762,11762,800,NULL,SPRING 2026,9781305498204,Psychology: Themes and Variations (Hardback),"weiten, wayne",Required,2026-03-11 16:18:32.133765+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
539,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_21&section=703&oer=false,NULL,8153_2_680,11762,11762,703,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,REQUIRED,2026-03-11 16:18:33.401863+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
551,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_19&section=700&oer=false,NULL,8153_2_680,11762,11762,700,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:34.026805+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
558,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_14&section=503&oer=false,NULL,8153_2_680,11762,11762,503,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:37.205759+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
561,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_11&section=500&oer=false,NULL,8153_2_680,11762,11762,500,NULL,SPRING 2026,9780357374825,Psychology: Themes and Variations (Paperback),"weiten, wayne",Required,2026-03-11 16:18:39.0458+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
565,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_7&section=400&oer=false,NULL,8153_2_680,11762,11762,400,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:41.144549+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
568,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_27&section=302&oer=false,NULL,8153_2_680,11762,11762,302,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:18:43.012681+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
573,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_680_11762_3&section=203&oer=false,NULL,8153_2_680,11762,11762,203,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:45.125819+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
576,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_677_11004_3&section=702&oer=false,NULL,8153_2_677,11004,11004,702,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:46.91737+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
580,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_677_11003_2&section=701&oer=false,NULL,8153_2_677,11003,11003,701,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:49.475772+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
583,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_677_11002_1&section=700&oer=false,NULL,8153_2_677,11002,11002,700,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:18:51.471785+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
589,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_30003_1&section=600&oer=false,NULL,8153_2_675,30003,30003,600,NULL,SPRING 2026,9780393603880,International Political Economy: Perspectives On Global Power And Wealth,"frieden, jeffry a.",Required,2026-03-11 16:18:55.237041+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
592,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10500_1&section=600&oer=false,NULL,8153_2_675,10500,10500,600,NULL,SPRING 2026,9780136901600,International Relations,"pevehouse, jon c.",REQUIRED,2026-03-11 16:18:55.934774+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
595,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_9&section=651&oer=false,NULL,8153_2_675,10100,10100,651,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:18:57.115363+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
599,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_4&section=601&oer=false,NULL,8153_2_675,10100,10100,601,NULL,SPRING 2026,9781324040101,"American Politics Today, Core - With Access","bianco, william t.",REQUIRED,2026-03-11 16:18:58.985648+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
604,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_675_10100_1&section=300&oer=false,NULL,8153_2_675,10100,10100,300,NULL,SPRING 2026,9781324088196,American Government: : Power and Purpose - With Code,"lowi, theodore j.",REQUIRED,2026-03-11 16:19:00.56491+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
607,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21430_2&section=201&oer=false,NULL,8153_2_660,21430,21430,201,NULL,SPRING 2026,8220134924429,"WebAssign for Franknoi/Morrison/Wolff's OpenStax Astronomy, Single-Term Instant Access",franknoi/morrison/wolff,REQUIRED,2026-03-11 16:19:02.090965+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
611,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21041_3&section=650&oer=false,NULL,8153_2_660,21041,21041,650,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:03.675418+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
614,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_21040_3&section=651&oer=false,NULL,8153_2_660,21040,21040,651,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:05.475782+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
622,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13012_2&section=700&oer=false,NULL,8153_2_660,13012,13012,700,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:09.812406+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
625,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13002_2&section=800&oer=false,NULL,8153_2_660,13002,13002,800,NULL,SPRING 2026,8220131231865,"WebAssign for Urone/Hinrichs/Dirks/Sharma's OpenStax College Physics, Single-Term Instant Access",peter urone; roger a. hinrichs; kim dirks; manjula sharma,REQUIRED,2026-03-11 16:19:10.447966+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
629,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_13001_1&section=600&oer=false,NULL,8153_2_660,13001,13001,600,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:12.488333+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
632,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_2&section=801&oer=false,NULL,8153_2_660,11030,11030,801,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:13.782483+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
637,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_4&section=567&oer=false,NULL,8153_2_660,11030,11030,567,NULL,SPRING 2026,9780471306061,Seven Ideas that Shook the Universe,"spielberg, nathan",REQUIRED,2026-03-11 16:19:15.569825+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
640,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_3&section=368&oer=false,NULL,8153_2_660,11030,11030,368,NULL,SPRING 2026,9780471848165,Seven Ideas That Shook the Universe,"spielberg, nathan / anderson, bryon d.",Required,2026-03-11 16:19:17.058692+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
644,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_21001_4&section=800&oer=false,NULL,8153_2_655,21001,21001,800,NULL,SPRING 2026,8220118163356,Ethics:disc. Right & Wrong Mindtap Code,pojman,REQUIRED,2026-03-11 16:19:18.25787+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
647,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_21001_2&section=480&oer=false,NULL,8153_2_655,21001,21001,480,NULL,SPRING 2026,9780872206052,Utilitarianism,"mill, john stuart / sher, george (ed.)",REQUIRED,2026-03-11 16:19:19.64687+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
653,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_2&section=567&oer=false,NULL,8153_2_655,11001,11001,567,NULL,SPRING 2026,9780140447804,Consolation of Philosophy,"boethius / watts, victor (translator)",REQUIRED,2026-03-11 16:19:21.807294+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
656,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_1&section=368&oer=false,NULL,8153_2_655,11001,11001,368,NULL,SPRING 2026,9780892131341,Bhagavad-Gita as It Is,"prabhupada, a. c. b. swami",Required,2026-03-11 16:19:22.399401+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
660,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_1&section=368&oer=false,NULL,8153_2_655,11001,11001,368,NULL,SPRING 2026,9781324093572,Fear and Trembling: A New Translation,"kierkegaard, soren",REQUIRED,2026-03-11 16:19:22.399401+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
664,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_4&section=200&oer=false,NULL,8153_2_655,11001,11001,200,NULL,SPRING 2026,9780486454658,Six Great Dialogues,plato,REQUIRED,2026-03-11 16:19:22.639099+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
668,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26656_1&section=800&oer=false,NULL,8153_2_627,26656,26656,800,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:24.823032+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
671,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26640_1&section=800&oer=false,NULL,8153_2_627,26640,26640,800,NULL,SPRING 2026,9780357674611,New Perspectives Computer Concepts Comprehensive,"parsons, june jamrich",REQUIRED,2026-03-11 16:19:26.372352+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
675,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26638_1&section=800&oer=false,NULL,8153_2_627,26638,26638,800,NULL,SPRING 2026,8220123242220,Business Communication - MindTap Access,"guffey, mary ellen",REQUIRED,2026-03-11 16:19:27.300324+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
678,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26622_1&section=800&oer=false,NULL,8153_2_627,26622,26622,800,NULL,SPRING 2026,8220134348836,"Shelly Cashman Series Collection, Microsoft 365 and Office 2021","cable, sandra",REQUIRED,2026-03-11 16:19:28.195127+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
685,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_21092_1&section=300&oer=false,NULL,8153_2_626,21092,21092,300,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:32.651781+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
691,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20003_1&section=200&oer=false,NULL,8153_2_626,20003,20003,200,NULL,SPRING 2026,9781719644365,ADULT PHYSICAL CONDITIONS PERUSALL CODE,mahle,Required,2026-03-11 16:19:34.222279+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
689,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20002_1&section=200&oer=false,NULL,8153_2_626,20002,20002,200,NULL,SPRING 2026,9781719644358,Adult Physical Conditions,"mahle, amy j.",REQUIRED,2026-03-11 16:19:35.320838+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
696,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20001_1&section=200&oer=false,NULL,8153_2_626,20001,20001,200,NULL,SPRING 2026,9781630910655,Management and Administration for the OTA: Leadership and Application Skills,"jacobs, karen",Required,2026-03-11 16:19:35.673304+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
700,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_10002_1&section=300&oer=false,NULL,8153_2_626,10002,10002,300,NULL,SPRING 2026,9781719649667,Occupational Therapy in Mental Health,"brown, catana",Required,2026-03-11 16:19:37.780503+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
703,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_5&section=700&oer=false,NULL,8153_2_610,23511,23511,700,NULL,SPRING 2026,8220127345057,Nutritional Sciences-mindtap (1 Term),mcguire,REQUIRED,2026-03-11 16:19:38.624768+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
707,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_3&section=500&oer=false,NULL,8153_2_610,23511,23511,500,NULL,SPRING 2026,8220127345057,Nutritional Sciences-mindtap (1 Term),mcguire,REQUIRED,2026-03-11 16:19:39.54558+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
710,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_8&section=300&oer=false,NULL,8153_2_610,23511,23511,300,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:41.08888+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
732,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_46000_1&section=700&oer=false,NULL,8153_2_605,46000,46000,700,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,Required,2026-03-11 16:19:42.987368+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
716,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_45060_3&section=700&oer=false,NULL,8153_2_605,45060,45060,700,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:43.835091+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
720,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_45050_1&section=600&oer=false,NULL,8153_2_605,45050,45050,600,NULL,SPRING 2026,8220144717578,Legal & Ethical Issues in Nursing -- Pearson eText,"ginny wacker guido jd, msn, rn",Bookstore Recommended,2026-03-11 16:19:45.972524+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
723,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_41095_1&section=400&oer=false,NULL,8153_2_605,41095,41095,400,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:48.837829+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
727,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_43001_1&section=491&oer=false,NULL,8153_2_605,43001,43001,491,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,REQUIRED,2026-03-11 16:19:51.188025+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
728,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40045_6&section=702&oer=false,NULL,8153_2_605,40045,40045,702,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:51.86779+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
737,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40873_1&section=600&oer=false,NULL,8153_2_605,40873,40873,600,NULL,SPRING 2026,8220124499739,Publication Manual of the American Psychological Association,american psychological association,REQUIRED,2026-03-11 16:19:52.768887+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
748,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40872_1&section=490&oer=false,NULL,8153_2_605,40872,40872,490,NULL,SPRING 2026,9781433805615,Publication Manual of the APA - American Psychological Association (2nd Printing),american psychological association - apa,REQUIRED,2026-03-11 16:19:52.93427+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
750,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40020_6&section=700&oer=false,NULL,8153_2_605,40020,40020,700,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:58.218881+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
753,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40020_8&section=501&oer=false,NULL,8153_2_605,40020,40020,501,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:59.919666+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
757,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_35060_3&section=500&oer=false,NULL,8153_2_605,35060,35060,500,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:04.079012+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
766,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40010_1&section=601&oer=false,NULL,8153_2_605,40010,40010,601,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,Required,2026-03-11 16:20:04.325255+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
760,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30050_2&section=550&oer=false,NULL,8153_2_605,30050,30050,550,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:06.748522+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
773,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30070_1&section=600&oer=false,NULL,8153_2_605,30070,30070,600,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,Required,2026-03-11 16:20:08.169426+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
768,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30035_6&section=602&oer=false,NULL,8153_2_605,30035,30035,602,NULL,SPRING 2026,9781975232214,Medical-Surgical Nursing: Focus - CoursePoint+,"honan, linda",Required,2026-03-11 16:20:09.037826+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
781,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30035_8&section=701&oer=false,NULL,8153_2_605,30035,30035,701,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,Recommended,2026-03-11 16:20:10.395058+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
775,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30025_1&section=600&oer=false,NULL,8153_2_605,30025,30025,600,NULL,SPRING 2026,9781975136130,Abrams' Clinical Drug Therapy - With Access,"frandsen, geralyn",Required,2026-03-11 16:20:13.14969+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
794,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30035_3&section=502&oer=false,NULL,8153_2_605,30035,30035,502,NULL,SPRING 2026,9781975232214,Medical-Surgical Nursing: Focus - CoursePoint+,"honan, linda",Required,2026-03-11 16:20:14.091141+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
784,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30020_3&section=600&oer=false,NULL,8153_2_605,30020,30020,600,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:20:15.207935+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
