source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,updated_on
https://galen.libguides.com/Booklist,3033039,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323776714,Maternal child nursing care,"Perry, S. E., Hockenberry, M. J., Cashion, M. C., Alden, K. R., Olshansky, E., & Lowdermilk, D. L",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|168,Integrated Concepts of Registered Nursing,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|170/171,Concepts of Medical-Surgical Nursing,,,Summer 2026,9780323878265,Medical-surgical nursing: Concepts for Clinical Judgment and collaborative care,"Ignatavicius, D. D., Rebar, C. R., & Heimgartner, N. M",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|170/171,Concepts of Medical-Surgical Nursing,,,Summer 2026,9780443112638,"Prioritization, delegation, and assignment: Practice exercises for the NCLEX® RN examination","LaCharity, L. A., Kumagai, C. K., & Hosler, S. M",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|170/171,Concepts of Medical-Surgical Nursing,,,Summer 2026,9780323795302,Saunders comprehensive review for the NCLEX-RN® examination,"Silvestri, L. A., & Silvestri, A. E",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|170/171,Concepts of Medical-Surgical Nursing,,,Summer 2026,9780323828093,Fundamentals of nursing: Active learning for collaborative practice,"Yoost, B. L., & Crawford, L. R",Required,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|170/171,Concepts of Medical-Surgical Nursing,,,Summer 2026,9781719646284,Dimensional analysis: Calculating dosages safely,"Horntvedt, T",Recommended,2026-03-21 00:00:00,2026-03-21 00:00:00
https://galen.libguides.com/Booklist,3033039,ADN,|170/171,Concepts of Medical-Surgical Nursing,,,Summer 2026,9781957068114,Nursing Skills (2nd ed.). Chippewa Valley Technical College,Open Resources for Nursing (Open RN),Recommended,2026-03-21 00:00:00,2026-03-21 00:00:00
